customer_id,fisrt_name,second_name,gender,date_of_birth,city,state,occupation,customer_segment,annual_income,join_date
CUST04059,Sharon,Perez,Female,4/13/1973,Seattle,Washington,Marketing Specialist,Retail,89801,4/1/2019
CUST04060,Steven,Davis,Male,4/18/1988,Tokyo,Tokyo,Data Analyst,Premium,84454,7/24/2022
CUST04061,Steven,Martinez,Male,9/12/1996,Osaka,Osaka,Retail Manager,Retail,59602,2/22/2020
CUST04062,Jennifer,Thomas,Female,9/8/1978,Rio de Janeiro,Rio de Janeiro,Doctor,Premium,242567,10/14/2022
CUST04063,Maria,Robinson,Female,9/7/1986,Seoul,Seoul,Nurse,Retail,45552,1/2/2019
CUST04064,Donald,Hernandez,Male,5/16/1983,Istanbul,Istanbul,Lawyer,Premium,311227,7/14/2019
CUST04065,Jeffrey,Rodriguez,Male,6/6/1986,Buenos Aires,Buenos Aires,Retail Manager,Retail,56942,3/5/2018
CUST04066,Cynthia,Roberts,Female,2/5/2002,Beijing,Beijing,Mechanic,Retail,40276,11/17/2018
CUST04067,Kevin,Baker,Male,11/1/1964,Lima,Lima,Electrician,Retail,80455,1/20/2020
CUST04068,Sophia,Nelson,Female,8/3/1971,San Francisco,California,Financial Analyst,Premium,116123,8/18/2018
CUST04069,Betty,Mitchell,Female,1/5/1979,Auckland,Auckland,Electrician,Retail,47090,8/31/2019
CUST04070,Cynthia,Jones,Female,12/28/1991,Atlanta,Georgia,Bank Teller,Retail,32301,9/8/2024
CUST04071,Robert,Martinez,Male,5/23/1957,Johannesburg,Gauteng,Software Engineer,Premium,120558,1/15/2019
CUST04072,Joseph,Mitchell,Male,7/13/1981,Beijing,Beijing,Customer Support,Retail,74154,6/24/2025
CUST04073,Tyler,Brown,Male,9/18/1985,Seattle,Washington,Software Engineer,Premium,140796,10/2/2020
CUST04074,Anna,Thompson,Female,5/7/2008,Mumbai,Maharashtra,Electrician,Retail,82342,1/16/2020
CUST04075,Kimberly,Nguyen,Female,8/3/1978,Singapore,Singapore,Business Analyst,Premium,132541,12/13/2019
CUST04076,Patrick,Adams,Male,11/7/1993,Lagos,Lagos,Operations Manager,Premium,179760,11/24/2022
CUST04077,Robert,Jackson,Male,9/1/1965,New York,New York,Teacher,Retail,79351,12/17/2018
CUST04078,Patrick,Davis,Male,7/29/1964,Lagos,Lagos,Marketing Specialist,Retail,72769,11/3/2025
CUST04079,Karen,Perez,Female,5/8/1971,Jakarta,Jakarta,Doctor,Premium,179943,3/6/2023
CUST04080,Christine,Williams,Female,7/28/1967,Shanghai,Shanghai,Pharmacist,Premium,169385,6/22/2025
CUST04081,Barbara,Taylor,Female,6/6/1964,Houston,Texas,Data Analyst,Premium,161584,7/13/2018
CUST04082,Sophia,Thompson,Female,5/31/1966,Rome,Lazio,Accountant,Retail,72198,4/12/2023
CUST04083,Linda,Martinez,Female,5/10/1964,Bangkok,Bangkok,Customer Support,Retail,30559,12/18/2024
CUST04084,Michael,Adams,Male,2/3/1998,Dublin,Leinster,Teacher,Retail,69831,9/19/2020
CUST04085,Steven,Ramirez,Male,9/27/1968,Paris,Ile-de-France,Pharmacist,Premium,217766,3/18/2020
CUST04086,Amanda,Mitchell,Female,1/29/1966,Tokyo,Tokyo,Bank Teller,Retail,37899,9/9/2023
CUST04087,Emily,White,Female,11/27/1967,Seoul,Seoul,Mechanic,Retail,83634,8/17/2024
CUST04088,Mark,Flores,Male,12/3/1956,Dublin,Leinster,Customer Support,Retail,28193,12/27/2019
CUST04089,Angela,Thompson,Female,1/3/1987,Buenos Aires,Buenos Aires,Financial Analyst,Premium,162844,6/28/2026
CUST04090,Brian,Adams,Male,4/10/1990,Dubai,Dubai,Sales Associate,Retail,42871,6/19/2025
CUST04091,Jacob,Wright,Male,7/7/1966,Istanbul,Istanbul,Project Manager,Premium,168734,12/16/2024
CUST04092,Debra,Nguyen,Female,7/8/1961,Dublin,Leinster,Researcher,Retail,32533,3/5/2021
CUST04093,Jacob,Harris,Male,10/17/1965,San Francisco,California,Pharmacist,Premium,112859,9/7/2023
CUST04094,Susan,Green,Female,5/22/2006,Seattle,Washington,Administrative Assistant,Retail,78501,6/12/2025
CUST04095,Andrew,Allen,Male,3/10/1981,Sao Paulo,Sao Paulo,Administrative Assistant,Retail,44370,3/12/2018
CUST04096,Lisa,Thomas,Female,9/5/1977,Montreal,Quebec,Retail Manager,Retail,71577,12/23/2021
CUST04097,Jennifer,Lopez,Female,2/19/1963,Hong Kong,Hong Kong,HR Specialist,Retail,79030,12/19/2024
CUST04098,Thomas,Gonzalez,Male,8/22/1972,Seattle,Washington,Mechanic,Retail,41763,11/6/2024
CUST04099,Mary,Martinez,Female,12/25/1961,Atlanta,Georgia,Data Analyst,Premium,165730,5/21/2023
CUST04100,David,Smith,Male,7/20/1985,Johannesburg,Gauteng,Business Analyst,Premium,85169,10/20/2023
CUST04101,Margaret,Jones,Female,5/31/1997,Bangkok,Bangkok,Financial Analyst,Premium,105340,5/18/2024
CUST04102,Paul,Martinez,Male,5/9/1961,Amsterdam,North Holland,Project Manager,Premium,142924,3/31/2022
CUST04103,Mary,Garcia,Female,4/6/1983,Lagos,Lagos,Operations Manager,Premium,171620,3/27/2019
CUST04104,Betty,Green,Female,5/17/1960,Sydney,New South Wales,Chef,Retail,78320,6/24/2023
CUST04105,Sophia,Davis,Female,3/22/1984,Osaka,Osaka,Pharmacist,Premium,172129,3/25/2018
CUST04106,Jennifer,Thompson,Female,10/12/1955,Manila,Metro Manila,Accountant,Retail,32287,6/26/2018
CUST04107,Emily,Garcia,Female,10/28/1987,Lagos,Lagos,Project Manager,Premium,155918,2/4/2018
CUST04108,Sarah,Torres,Female,8/13/1997,Seattle,Washington,Doctor,Premium,145527,10/5/2024
CUST04109,Rebecca,Scott,Female,5/21/1966,Madrid,Madrid,Software Engineer,Premium,86008,4/15/2018
CUST04110,Daniel,Roberts,Male,3/26/1968,Rome,Lazio,Sales Associate,Retail,39158,3/2/2023
CUST04111,Jerry,Brown,Male,4/26/1962,New York,New York,Retail Manager,Retail,69720,6/9/2020
CUST04112,Mary,Davis,Female,8/8/1977,Moscow,Moscow,Accountant,Retail,63710,9/4/2024
CUST04113,Samuel,White,Male,4/9/1965,Istanbul,Istanbul,Software Engineer,Premium,159853,8/19/2023
CUST04114,Donald,Walker,Male,10/1/1976,Mumbai,Maharashtra,Project Manager,Premium,164058,3/18/2024
CUST04115,Lisa,Hernandez,Female,4/7/1971,Houston,Texas,Financial Analyst,Premium,113948,9/22/2023
CUST04116,Kimberly,Perez,Female,4/13/1974,Paris,Ile-de-France,Civil Engineer,Premium,84887,8/20/2025
CUST04117,Steven,Jones,Male,11/9/1958,Lima,Lima,Data Analyst,Premium,133933,12/23/2021
CUST04118,Patrick,Wilson,Male,11/20/1959,Istanbul,Istanbul,Administrative Assistant,Retail,34213,3/29/2020
CUST04119,Charles,Baker,Male,5/6/1977,Miami,Florida,Driver,Retail,73536,5/28/2020
CUST04120,Christine,Green,Female,10/10/1981,Mumbai,Maharashtra,Graphic Designer,Retail,29549,10/9/2018
CUST04121,Tyler,Thompson,Male,10/1/1987,Seoul,Seoul,Mechanic,Retail,68875,10/8/2021
CUST04122,Anthony,Davis,Male,4/2/1969,Houston,Texas,Architect,Premium,105528,1/1/2025
CUST04123,Jonathan,Nelson,Male,1/27/1983,Dubai,Dubai,Doctor,Premium,309281,3/27/2020
CUST04124,Amy,Campbell,Female,3/20/1971,Beijing,Beijing,Bank Teller,Retail,32978,7/1/2024
CUST04125,Amy,Robinson,Female,9/4/1967,Sydney,New South Wales,Sales Associate,Retail,73959,10/11/2025
CUST04126,Sophia,King,Female,10/29/1985,Osaka,Osaka,Teacher,Retail,45797,1/4/2025
CUST04127,John,Campbell,Male,3/21/1986,New York,New York,Consultant,SME,90137,5/13/2022
CUST04128,Cynthia,Scott,Female,10/10/1977,Chicago,Illinois,Electrician,Retail,50865,4/3/2022
CUST04129,Jerry,Robinson,Male,3/16/1956,Singapore,Singapore,Marketing Specialist,Retail,73958,5/18/2024
CUST04130,Daniel,Clark,Male,8/29/1985,Beijing,Beijing,Electrician,Retail,63904,11/8/2019
CUST04131,Scott,Mitchell,Male,3/30/1978,Johannesburg,Gauteng,Lawyer,Premium,248718,1/29/2024
CUST04132,Nancy,Wright,Female,6/6/2007,Beijing,Beijing,Business Analyst,Premium,117250,10/24/2019
CUST04133,Jeffrey,Scott,Male,6/2/2002,Seattle,Washington,Civil Engineer,Premium,106992,3/27/2024
CUST04134,Christine,Thompson,Female,4/12/1974,Berlin,Berlin,Retail Manager,Retail,54862,4/19/2020
CUST04135,Lisa,Thompson,Female,12/27/2001,Atlanta,Georgia,Financial Analyst,Premium,117308,7/9/2020
CUST04136,Donald,Martinez,Male,10/9/1964,Johannesburg,Gauteng,Civil Engineer,Premium,122928,8/24/2024
CUST04137,James,Martinez,Male,1/29/1966,Hong Kong,Hong Kong,Electrician,Retail,38506,3/24/2018
CUST04138,Sharon,Allen,Female,7/19/1970,Johannesburg,Gauteng,Researcher,Retail,51447,10/29/2023
CUST04139,Melissa,Smith,Female,5/10/2002,Cairo,Cairo,Civil Engineer,Premium,141958,1/2/2020
CUST04140,Rachel,Flores,Female,1/9/2000,Chicago,Illinois,Marketing Specialist,Retail,68605,7/13/2025
CUST04141,Raymond,Robinson,Male,12/31/1989,Dubai,Dubai,Project Manager,Premium,139590,10/28/2024
CUST04142,Emily,Sanchez,Female,10/2/2004,New York,New York,HR Specialist,Retail,58504,5/6/2021
CUST04143,John,Rodriguez,Male,8/7/1995,London,England,Financial Analyst,Premium,115167,12/16/2020
CUST04144,Olivia,Adams,Female,10/22/1994,New York,New York,Researcher,Retail,32286,1/14/2023
CUST04145,Gary,Walker,Male,10/20/1990,Santiago,Santiago Metropolitan,Entrepreneur,SME,187954,11/1/2023
CUST04146,Jeffrey,Jackson,Male,11/18/2007,Cape Town,Western Cape,Electrician,Retail,38905,3/24/2018
CUST04147,George,White,Male,1/5/1968,Houston,Texas,Software Engineer,Premium,89096,4/18/2023
CUST04148,Kenneth,Nguyen,Male,9/18/1970,Lima,Lima,Teacher,Retail,39407,10/15/2022
CUST04149,Jack,Gonzalez,Male,3/28/1982,Paris,Ile-de-France,Retail Manager,Retail,51354,7/20/2025
CUST04150,Linda,Adams,Female,11/4/1955,Seattle,Washington,HR Specialist,Retail,75106,6/23/2023
CUST04151,Sarah,Hernandez,Female,5/14/1988,Sydney,New South Wales,Entrepreneur,SME,158018,10/3/2023
CUST04152,Anthony,Walker,Male,1/20/1969,Rome,Lazio,Doctor,Premium,237937,7/5/2021
CUST04153,Sophia,Martin,Female,1/21/1988,Rio de Janeiro,Rio de Janeiro,Bank Teller,Retail,80664,4/16/2018
CUST04154,Anthony,Adams,Male,4/17/1986,Montreal,Quebec,Graphic Designer,Retail,58043,6/1/2021
CUST04155,Ashley,Nguyen,Female,10/13/1970,Osaka,Osaka,Civil Engineer,Premium,138219,10/10/2021
CUST04156,Linda,Harris,Female,6/24/1966,Cape Town,Western Cape,Customer Support,Retail,77433,8/29/2023
CUST04157,Karen,Davis,Female,7/9/1967,Manila,Metro Manila,Customer Support,Retail,67902,8/1/2023
CUST04158,Joseph,Torres,Male,2/12/2001,Delhi,Delhi,Electrician,Retail,37792,3/15/2024
CUST04159,Rebecca,Walker,Female,12/17/1958,London,England,Student,Retail,5515,3/6/2023
CUST04160,Maria,Davis,Female,3/2/1958,Delhi,Delhi,Retail Manager,Retail,31186,4/8/2018
CUST04161,Katherine,Hill,Female,9/14/2000,Seoul,Seoul,Teacher,Retail,31647,12/9/2020
CUST04162,Christine,Green,Female,8/16/1956,Istanbul,Istanbul,Pharmacist,Premium,101765,1/15/2018
CUST04163,Timothy,White,Male,11/7/1973,New York,New York,HR Specialist,Retail,62997,4/8/2026
CUST04164,Karen,Adams,Female,2/14/1986,Tokyo,Tokyo,Graphic Designer,Retail,88336,9/25/2019
CUST04165,Kenneth,Harris,Male,12/15/1982,Delhi,Delhi,Civil Engineer,Premium,116519,2/7/2023
CUST04166,Helen,Lee,Female,8/4/1997,Sydney,New South Wales,Sales Associate,Retail,87150,7/10/2018
CUST04167,Pamela,King,Female,2/6/1956,San Francisco,California,Consultant,SME,84451,11/9/2023
CUST04168,Katherine,Carter,Female,2/16/1967,Atlanta,Georgia,Driver,Retail,78651,3/28/2021
CUST04169,Margaret,Thomas,Female,7/1/1982,Cairo,Cairo,Administrative Assistant,Retail,81660,10/2/2022
CUST04170,Stephen,Hernandez,Male,10/25/1993,Osaka,Osaka,Business Analyst,Premium,168030,2/11/2018
CUST04171,Emma,Allen,Female,5/11/2006,Nairobi,Nairobi County,Sales Associate,Retail,58881,9/14/2024
CUST04172,Patricia,White,Female,11/20/1969,Seattle,Washington,Software Engineer,Premium,116540,3/1/2023
CUST04173,Kenneth,Baker,Male,4/11/2008,Seoul,Seoul,Chef,Retail,40882,7/11/2018
CUST04174,Emily,Adams,Female,8/22/1994,Sydney,New South Wales,Customer Support,Retail,75920,12/21/2021
CUST04175,Shirley,Hall,Female,3/22/1992,Moscow,Moscow,Electrician,Retail,77025,4/7/2023
CUST04176,Samantha,Lopez,Female,4/6/2002,Shanghai,Shanghai,Project Manager,Premium,168325,1/15/2024
CUST04177,George,Flores,Male,4/21/1960,San Francisco,California,Project Manager,Premium,157781,5/25/2020
CUST04178,George,Martinez,Male,3/17/1983,Lima,Lima,Researcher,Retail,37841,9/3/2025
CUST04179,Sarah,Perez,Female,11/24/1983,Lagos,Lagos,Electrician,Retail,53602,6/16/2024
CUST04180,Brian,Lewis,Male,3/12/1972,New York,New York,Software Engineer,Premium,151791,8/28/2023
CUST04181,Mark,Green,Male,8/29/1974,Chicago,Illinois,Sales Associate,Retail,48827,4/5/2023
CUST04182,Ronald,Hill,Male,9/15/2005,Los Angeles,California,Operations Manager,Premium,111671,3/3/2023
CUST04183,Kenneth,Sanchez,Male,5/22/1995,Amsterdam,North Holland,Data Analyst,Premium,112923,5/10/2019
CUST04184,Pamela,Nguyen,Female,12/8/1975,Atlanta,Georgia,Mechanic,Retail,79172,7/13/2022
CUST04185,Debra,Roberts,Female,1/9/2002,Cairo,Cairo,Civil Engineer,Premium,159218,12/9/2025
CUST04186,Betty,Davis,Female,2/20/1978,Atlanta,Georgia,Mechanic,Retail,76969,9/21/2019
CUST04187,Ryan,Wright,Male,7/28/1974,New York,New York,Retail Manager,Retail,42105,8/2/2021
CUST04188,Kathleen,Ramirez,Female,12/22/1967,Cairo,Cairo,Customer Support,Retail,62585,1/3/2018
CUST04189,William,Harris,Male,4/26/1985,Dubai,Dubai,Accountant,Retail,79434,10/20/2019
CUST04190,Dennis,Robinson,Male,8/6/1978,Toronto,Ontario,Project Manager,Premium,96301,11/20/2019
CUST04191,Emma,Campbell,Female,6/28/1965,Atlanta,Georgia,Customer Support,Retail,75942,12/25/2025
CUST04192,Elizabeth,Gonzalez,Female,1/31/1997,Tokyo,Tokyo,Business Analyst,Premium,105459,1/12/2022
CUST04193,Thomas,Adams,Male,5/27/1996,Abu Dhabi,Abu Dhabi,Architect,Premium,192340,5/31/2022
CUST04194,Patrick,Johnson,Male,3/14/1988,Chicago,Illinois,Administrative Assistant,Retail,49122,7/31/2022
CUST04195,Edward,Lopez,Male,5/6/1971,Mumbai,Maharashtra,Sales Associate,Retail,52830,12/22/2022
CUST04196,Robert,Anderson,Male,4/4/1967,Lima,Lima,Sales Associate,Retail,52853,4/21/2018
CUST04197,Rachel,Sanchez,Female,2/25/1995,Sao Paulo,Sao Paulo,HR Specialist,Retail,55235,12/11/2022
CUST04198,Ashley,Thomas,Female,4/10/1978,Beijing,Beijing,Marketing Specialist,Retail,66400,3/15/2018
CUST04199,Samuel,Baker,Male,8/4/2005,Beijing,Beijing,Mechanic,Retail,52821,10/6/2024
CUST04200,Gary,Campbell,Male,10/11/1997,New York,New York,Operations Manager,Premium,115848,10/7/2021
CUST04201,Rachel,Jackson,Female,2/4/1987,Manila,Metro Manila,Accountant,Retail,67888,7/13/2021
CUST04202,Daniel,Allen,Male,5/4/2004,Sydney,New South Wales,Bank Teller,Retail,57471,6/26/2023
CUST04203,Robert,Hernandez,Male,1/18/1996,Miami,Florida,Administrative Assistant,Retail,59091,5/13/2024
CUST04204,Dorothy,Mitchell,Female,1/9/1982,London,England,Lawyer,Premium,230927,6/23/2019
CUST04205,Samuel,Brown,Male,4/16/2002,Delhi,Delhi,Sales Associate,Retail,30117,11/23/2022
CUST04206,Stephen,Moore,Male,4/29/1988,Bengaluru,Karnataka,Accountant,Retail,85693,3/21/2022
CUST04207,Betty,Wilson,Female,7/21/1981,Montreal,Quebec,Graphic Designer,Retail,66082,7/15/2019
CUST04208,Tyler,Johnson,Male,2/13/1997,Shanghai,Shanghai,Project Manager,Premium,159718,6/11/2018
CUST04209,Deborah,King,Female,6/30/1963,New York,New York,Doctor,Premium,185282,11/27/2019
CUST04210,Joseph,Harris,Male,10/3/1972,Mexico City,CDMX,Chef,Retail,71104,12/6/2021
CUST04211,William,Anderson,Male,7/28/1993,Houston,Texas,Teacher,Retail,72189,2/5/2018
CUST04212,Jason,Lewis,Male,10/17/1979,Toronto,Ontario,Business Analyst,Premium,124479,6/28/2021
CUST04213,Donald,Rivera,Male,11/1/1958,Jakarta,Jakarta,Data Analyst,Premium,80929,10/30/2022
CUST04214,Laura,Jackson,Female,11/28/1972,Berlin,Berlin,Civil Engineer,Premium,169701,1/3/2018
CUST04215,Emma,Jones,Female,10/1/1959,Montreal,Quebec,Entrepreneur,SME,180796,8/29/2019
CUST04216,Joshua,Brown,Male,10/31/1972,Cape Town,Western Cape,Retail Manager,Retail,40287,5/10/2024
CUST04217,Gary,Allen,Male,4/12/1968,Dubai,Dubai,Driver,Retail,45046,8/20/2019
CUST04218,Tyler,Rodriguez,Male,8/24/1997,Bengaluru,Karnataka,Retail Manager,Retail,52041,2/25/2022
CUST04219,Richard,Hall,Male,1/16/1966,Seoul,Seoul,Operations Manager,Premium,164483,6/20/2019
CUST04220,Janet,Nguyen,Female,10/24/1994,London,England,Architect,Premium,99832,12/15/2022
CUST04221,Samantha,Campbell,Female,9/18/1970,Rome,Lazio,Chef,Retail,32789,4/24/2025
CUST04222,Olivia,Anderson,Female,6/19/2000,Bogota,Bogota,Operations Manager,Premium,145207,1/28/2018
CUST04223,Gregory,Torres,Male,6/8/1958,Cairo,Cairo,Teacher,Retail,70271,6/15/2023
CUST04224,Eric,Mitchell,Male,12/25/1961,Melbourne,Victoria,Pharmacist,Premium,107518,11/23/2022
CUST04225,Emily,Mitchell,Female,3/21/1976,Dubai,Dubai,Mechanic,Retail,76816,5/25/2021
CUST04226,James,Adams,Male,10/25/1985,Sydney,New South Wales,Financial Analyst,Premium,99247,9/7/2022
CUST04227,Anna,Thomas,Female,8/6/1982,Johannesburg,Gauteng,Financial Analyst,Premium,169762,12/15/2025
CUST04228,Helen,Roberts,Female,8/10/1959,Atlanta,Georgia,Lawyer,Premium,261475,3/24/2024
CUST04229,Justin,Roberts,Male,8/11/1966,Rio de Janeiro,Rio de Janeiro,Software Engineer,Premium,145347,10/20/2023
CUST04230,Joshua,Nguyen,Male,1/9/1957,Los Angeles,California,Lawyer,Premium,150908,3/16/2022
CUST04231,Steven,Garcia,Male,6/17/1979,Paris,Ile-de-France,Electrician,Retail,64281,12/27/2018
CUST04232,Larry,Johnson,Male,5/29/1968,Dubai,Dubai,Retail Manager,Retail,37539,11/24/2025
CUST04233,Margaret,Hall,Female,7/30/2003,Bogota,Bogota,Nurse,Retail,51297,9/12/2024
CUST04234,Paul,Lopez,Male,11/25/1979,Rio de Janeiro,Rio de Janeiro,Electrician,Retail,67441,9/12/2018
CUST04235,Maria,Miller,Female,10/22/1955,Los Angeles,California,Business Analyst,Premium,90347,7/13/2018
CUST04236,Brandon,Nelson,Male,11/27/1995,Dublin,Leinster,Graphic Designer,Retail,77302,12/21/2021
CUST04237,Brian,Smith,Male,8/20/1997,New York,New York,Marketing Specialist,Retail,39237,8/9/2020
CUST04238,Donald,Martin,Male,10/12/1985,Houston,Texas,Data Analyst,Premium,96429,5/2/2021
CUST04239,Gregory,Flores,Male,12/27/1967,Paris,Ile-de-France,Consultant,SME,92915,11/14/2024
CUST04240,Donald,Roberts,Male,9/7/1980,Tokyo,Tokyo,Chef,Retail,84633,8/6/2024
CUST04241,Amanda,Lee,Female,2/10/1997,Toronto,Ontario,Lawyer,Premium,273523,3/25/2019
CUST04242,David,Martin,Male,1/22/1974,Istanbul,Istanbul,Marketing Specialist,Retail,75951,1/13/2022
CUST04243,Mary,Martin,Female,9/24/1973,Beijing,Beijing,Student,Retail,582,3/23/2022
CUST04244,Andrew,Harris,Male,6/13/1982,Sydney,New South Wales,Nurse,Retail,67542,9/17/2019
CUST04245,Jeffrey,Torres,Male,4/9/1986,London,England,Customer Support,Retail,59193,12/25/2019
CUST04246,Brandon,Lee,Male,12/23/1998,Cape Town,Western Cape,Project Manager,Premium,159060,2/17/2021
CUST04247,Alexander,Rivera,Male,9/24/1974,Bangkok,Bangkok,Researcher,Retail,72358,7/3/2021
CUST04248,Alexander,Carter,Male,9/22/1965,Houston,Texas,Pharmacist,Premium,167504,7/27/2024
CUST04249,Samantha,Wright,Female,6/5/1991,Cairo,Cairo,Teacher,Retail,67500,1/24/2018
CUST04250,Joseph,Johnson,Male,2/6/1991,Houston,Texas,Driver,Retail,31182,1/27/2025
CUST04251,Ashley,Garcia,Female,9/2/2003,Bangkok,Bangkok,Project Manager,Premium,97024,6/11/2021
CUST04252,Justin,Johnson,Male,4/30/2008,Dublin,Leinster,Architect,Premium,97405,8/22/2020
CUST04253,Helen,Carter,Female,4/8/2002,Cape Town,Western Cape,Customer Support,Retail,87093,1/21/2022
CUST04254,Andrew,Garcia,Male,2/17/2003,Miami,Florida,Graphic Designer,Retail,45230,10/5/2019
CUST04255,Nicole,Smith,Female,3/25/1984,Dubai,Dubai,Retail Manager,Retail,32262,6/8/2024
CUST04256,Andrew,Campbell,Male,5/14/2003,Buenos Aires,Buenos Aires,Consultant,SME,159642,6/29/2019
CUST04257,Kenneth,Anderson,Male,11/10/2004,Rio de Janeiro,Rio de Janeiro,Civil Engineer,Premium,160831,9/14/2024
CUST04258,Betty,Jones,Female,8/8/1984,Seoul,Seoul,Lawyer,Premium,226688,6/24/2023
CUST04259,Betty,Miller,Female,10/31/1957,Sydney,New South Wales,Lawyer,Premium,157698,1/8/2022
CUST04260,Kenneth,Taylor,Male,4/14/1988,Istanbul,Istanbul,Operations Manager,Premium,178489,3/10/2023
CUST04261,Ronald,Ramirez,Male,3/25/1962,Miami,Florida,Chef,Retail,31092,6/6/2019
CUST04262,Daniel,Campbell,Male,4/27/2004,Paris,Ile-de-France,Student,Retail,20063,4/6/2021
CUST04263,Emma,Perez,Female,7/27/1999,Auckland,Auckland,Chef,Retail,74971,9/21/2023
CUST04264,Jessica,Gonzalez,Female,3/25/2004,San Francisco,California,Retail Manager,Retail,68483,11/20/2021
CUST04265,Daniel,Mitchell,Male,1/15/1996,Berlin,Berlin,Administrative Assistant,Retail,72412,10/23/2018
CUST04266,Michelle,Miller,Female,9/2/1972,Manila,Metro Manila,Civil Engineer,Premium,121538,5/7/2019
CUST04267,Angela,Adams,Female,10/28/1996,Buenos Aires,Buenos Aires,Administrative Assistant,Retail,58828,3/5/2025
CUST04268,Michael,Torres,Male,3/29/2008,Auckland,Auckland,Software Engineer,Premium,139175,1/30/2024
CUST04269,Donald,Thomas,Male,6/3/2007,Houston,Texas,Graphic Designer,Retail,58458,6/27/2024
CUST04270,Nicholas,Scott,Male,5/5/1999,Mexico City,CDMX,Doctor,Premium,207803,5/1/2019
CUST04271,Barbara,Jones,Female,12/18/1978,Dublin,Leinster,Financial Analyst,Premium,99444,7/4/2018
CUST04272,Olivia,Martinez,Female,4/6/1985,Paris,Ile-de-France,Consultant,SME,189471,5/23/2021
CUST04273,Nancy,Torres,Female,7/4/1965,Dubai,Dubai,Marketing Specialist,Retail,53533,1/28/2025
CUST04274,Joseph,Martinez,Male,10/10/1977,Paris,Ile-de-France,Mechanic,Retail,74777,11/1/2019
CUST04275,William,Harris,Male,5/26/1971,Mumbai,Maharashtra,Financial Analyst,Premium,109559,3/14/2023
CUST04276,Brandon,Garcia,Male,1/31/1972,Cape Town,Western Cape,Architect,Premium,186650,8/21/2018
CUST04277,Pamela,Thompson,Female,10/5/1988,Moscow,Moscow,Administrative Assistant,Retail,76408,6/25/2019
CUST04278,George,Flores,Male,5/1/1993,Houston,Texas,Chef,Retail,72180,2/23/2025
CUST04279,Carolyn,Wilson,Female,8/14/1969,Tokyo,Tokyo,HR Specialist,Retail,49754,4/21/2022
CUST04280,Janet,Nelson,Female,11/22/1983,Beijing,Beijing,Operations Manager,Premium,108772,12/4/2024
CUST04281,Steven,Scott,Male,12/9/1996,Houston,Texas,Mechanic,Retail,87131,2/11/2018
CUST04282,Melissa,Lee,Female,10/4/2006,Hong Kong,Hong Kong,Mechanic,Retail,44040,9/24/2019
CUST04283,Maria,Taylor,Female,1/15/1989,Osaka,Osaka,Lawyer,Premium,289430,5/8/2024
CUST04284,Elizabeth,Wilson,Female,7/1/1978,Rome,Lazio,Driver,Retail,82470,6/29/2018
CUST04285,Jerry,Lopez,Male,11/4/1980,Shanghai,Shanghai,Administrative Assistant,Retail,51617,5/22/2025
CUST04286,David,Clark,Male,2/5/1992,Bangkok,Bangkok,Marketing Specialist,Retail,79786,12/28/2021
CUST04287,Edward,Scott,Male,12/6/2000,Lagos,Lagos,Customer Support,Retail,39849,10/28/2021
CUST04288,Brandon,Baker,Male,1/30/1982,San Francisco,California,Lawyer,Premium,201246,8/30/2024
CUST04289,Gary,Baker,Male,2/2/1975,Chicago,Illinois,Architect,Premium,133646,11/21/2020
CUST04290,Stephanie,Campbell,Female,5/11/1984,Jakarta,Jakarta,Accountant,Retail,43095,5/18/2025
CUST04291,Nancy,Scott,Female,5/8/2008,Melbourne,Victoria,Student,Retail,12583,11/6/2025
CUST04292,Sophia,Nguyen,Female,5/1/2008,Toronto,Ontario,Accountant,Retail,71446,9/1/2019
CUST04293,Anthony,Carter,Male,6/22/1995,Chicago,Illinois,Mechanic,Retail,48205,11/17/2019
CUST04294,Shirley,Allen,Female,11/29/1986,San Francisco,California,Nurse,Retail,56808,6/5/2024
CUST04295,Paul,Hernandez,Male,9/7/1962,Istanbul,Istanbul,Researcher,Retail,82477,10/11/2023
CUST04296,Joseph,Miller,Male,4/2/1989,Bengaluru,Karnataka,Doctor,Premium,219748,1/4/2020
CUST04297,Sarah,Martin,Female,11/7/1982,Istanbul,Istanbul,Chef,Retail,31266,9/6/2018
CUST04298,Amy,Nelson,Female,4/16/1958,Manila,Metro Manila,Financial Analyst,Premium,106424,1/1/2023
CUST04299,Charles,Moore,Male,2/26/1999,Bangkok,Bangkok,Financial Analyst,Premium,99330,10/6/2021
CUST04300,George,Johnson,Male,12/5/2007,Shanghai,Shanghai,Graphic Designer,Retail,69154,11/13/2021
CUST04301,Kevin,Ramirez,Male,5/5/1957,Mumbai,Maharashtra,Lawyer,Premium,188217,12/11/2020
CUST04302,Katherine,Baker,Female,9/20/1977,Manila,Metro Manila,Pharmacist,Premium,190973,4/26/2023
CUST04303,Charles,Baker,Male,7/14/1960,Cairo,Cairo,Researcher,Retail,28139,10/13/2024
CUST04304,Andrew,Hill,Male,8/14/1965,Bogota,Bogota,Consultant,SME,207725,3/14/2026
CUST04305,Laura,Hernandez,Female,8/29/1974,Sydney,New South Wales,Nurse,Retail,62764,11/3/2022
CUST04306,Jeffrey,Young,Male,11/23/1956,Sydney,New South Wales,Student,Retail,3795,3/30/2024
CUST04307,Alexander,Hall,Male,6/24/2001,Moscow,Moscow,Accountant,Retail,84609,4/10/2026
